2025.09.26 09:00,560184.00000,562150.00000,560138.00000,560457.00000,15804,0
2025.09.26 10:00,560459.00000,561844.00000,560016.00000,561604.00000,12813,0
2025.09.26 11:00,561603.00000,562141.00000,561290.00000,561983.00000,11733,0
2025.09.26 12:00,561985.00000,562239.00000,561069.00000,561894.00000,11971,0
2025.09.26 13:00,561896.00000,562430.00000,561044.00000,561247.00000,10978,0
2025.09.26 14:00,561243.00000,562110.00000,561178.00000,561469.00000,12678,0
2025.09.26 15:00,561467.00000,562564.00000,561056.00000,561366.00000,19967,0
2025.09.26 16:00,561367.00000,563365.00000,561239.00000,563287.00000,28162,0
2025.09.26 17:00,563247.00000,566066.00000,563060.00000,564915.00000,28380,0
2025.09.26 18:00,564913.00000,565292.00000,564160.00000,565223.00000,19986,0
2025.09.26 19:00,565224.00000,565503.00000,563911.00000,564408.00000,18013,0
2025.09.26 20:00,564410.00000,565604.00000,564390.00000,565587.00000,14508,0
2025.09.26 21:00,565595.00000,565637.00000,564426.00000,564630.00000,12813,0
2025.09.26 22:00,564632.00000,564632.00000,562708.00000,563127.00000,15112,0
2025.09.26 23:00,563129.00000,563519.00000,562105.00000,562254.00000,7026,0
2025.09.29 01:00,561320.00000,563724.00000,561280.00000,563547.00000,7310,0
2025.09.29 02:00,563540.00000,563574.00000,562705.00000,562791.00000,6882,0
2025.09.29 03:00,562784.00000,564970.00000,561920.00000,564915.00000,14692,0
2025.09.29 04:00,564921.00000,565254.00000,561860.00000,563331.00000,23018,0
2025.09.29 05:00,563308.00000,565801.00000,563066.00000,564868.00000,17936,0
2025.09.29 06:00,564864.00000,565667.00000,564660.00000,565075.00000,12647,0
2025.09.29 07:00,565072.00000,567152.00000,564776.00000,566720.00000,11519,0
2025.09.29 08:00,566717.00000,567712.00000,565767.00000,567340.00000,15399,0
2025.09.29 09:00,567340.00000,568342.00000,566940.00000,568093.00000,18236,0
2025.09.29 10:00,568097.00000,568097.00000,565184.00000,565484.00000,18010,0
2025.09.29 11:00,565478.00000,567307.00000,565478.00000,567154.00000,15010,0
2025.09.29 12:00,567164.00000,567306.00000,565724.00000,565768.00000,12201,0
2025.09.29 13:00,565766.00000,567649.00000,565675.00000,567579.00000,12468,0
2025.09.29 14:00,567577.00000,569511.00000,567361.00000,569063.00000,15399,0
2025.09.29 15:00,569054.00000,569251.00000,566356.00000,566710.00000,22404,0
2025.09.29 16:00,566713.00000,568679.00000,566468.00000,567761.00000,26806,0
2025.09.29 17:00,567765.00000,569079.00000,567165.00000,569027.00000,27168,0
2025.09.29 18:00,569037.00000,569473.00000,567743.00000,569048.00000,21548,0
2025.09.29 19:00,569049.00000,569581.00000,568793.00000,569084.00000,13678,0
2025.09.29 20:00,569086.00000,569449.00000,568242.00000,568889.00000,15062,0
2025.09.29 21:00,568892.00000,569117.00000,567996.00000,568433.00000,13269,0
